l1d_size,l1d_assoc,l2cache,l2assoc,mem_type,l1d_hwp_type,cacheline_size,sim_seconds
64,8,OFF,8,DDR3_1600_8x8,BOPPrefetcher,32,0.152413
512,16,OFF,4,DDR4_2400_16x4,SignaturePathPrefetcher,64,0.031794
64,8,ON,8,DDR3_2133_8x8,AMPMPrefetcher,64,0.060441
64,4,OFF,16,DDR4_2400_4x16,BOPPrefetcher,64,0.150729
128,1,OFF,16,DDR3_1600_8x8,SignaturePathPrefetcher,128,0.088011
256,16,OFF,2,DDR4_2400_8x8,TaggedPrefetcher,32,0.032267
32,4,ON,8,DDR4_2400_4x16,TaggedPrefetcher,64,0.060183
32,8,ON,2,DDR4_2400_8x8,None,128,0.057903
32,1,ON,16,DDR4_2400_16x4,AMPMPrefetcher,64,0.063064
512,4,OFF,2,DDR3_1600_8x8,AMPMPrefetcher,128,0.031849
32,1,ON,1,DDR3_1600_8x8,TaggedPrefetcher,128,0.067581
32,4,OFF,1,DDR3_1600_8x8,SignaturePathPrefetcher,64,0.099613
512,8,OFF,16,DDR4_2400_8x8,None,128,0.031852
32,16,ON,2,DDR3_1600_8x8,SignaturePathPrefetcher,64,0.044541
256,1,OFF,4,DDR3_2133_8x8,BOPPrefetcher,64,0.084521
32,4,ON,16,DDR4_2400_8x8,SignaturePathPrefetcher,128,0.045674
256,2,ON,16,DDR4_2400_4x16,TaggedPrefetcher,128,0.035905
128,16,ON,4,DDR3_2133_8x8,SignaturePathPrefetcher,32,0.040252
256,2,ON,1,DDR3_2133_8x8,None,128,0.032808
128,8,OFF,1,DDR4_2400_4x16,TaggedPrefetcher,32,0.082661
256,4,ON,8,DDR4_2400_8x8,None,32,0.032804
256,1,OFF,16,DDR4_2400_16x4,BOPPrefetcher,64,0.092462
256,16,OFF,4,DDR3_2133_8x8,AMPMPrefetcher,128,0.031824
128,16,ON,1,DDR4_2400_4x16,BOPPrefetcher,32,0.038918
64,2,ON,8,DDR3_2133_8x8,TaggedPrefetcher,128,0.062343
512,4,OFF,4,DDR4_2400_4x16,TaggedPrefetcher,32,0.032098
64,2,OFF,4,DDR3_1600_8x8,None,32,0.147285
64,4,ON,8,DDR4_2400_8x8,BOPPrefetcher,32,0.058094
256,1,OFF,2,DDR4_2400_4x16,BOPPrefetcher,128,0.103699
128,16,ON,16,DDR4_2400_4x16,AMPMPrefetcher,32,0.040044
128,1,OFF,2,DDR4_2400_16x4,TaggedPrefetcher,64,0.101036
64,1,OFF,2,DDR4_2400_16x4,AMPMPrefetcher,64,0.130596
64,8,OFF,8,DDR4_2400_8x8,None,128,0.159896
256,8,ON,2,DDR4_2400_4x16,TaggedPrefetcher,64,0.032667
512,4,OFF,8,DDR4_2400_8x8,AMPMPrefetcher,64,0.031753
512,4,OFF,16,DDR3_2133_8x8,TaggedPrefetcher,128,0.031943
32,8,OFF,8,DDR4_2400_4x16,SignaturePathPrefetcher,128,0.126868
256,8,ON,8,DDR4_2400_8x8,None,32,0.032752
512,8,ON,8,DDR4_2400_8x8,TaggedPrefetcher,128,0.032849
512,1,ON,1,DDR4_2400_8x8,AMPMPrefetcher,64,0.032974
32,16,ON,4,DDR4_2400_4x16,TaggedPrefetcher,64,0.060168
128,8,ON,8,DDR4_2400_8x8,TaggedPrefetcher,32,0.043694
256,1,OFF,1,DDR4_2400_16x4,SignaturePathPrefetcher,32,0.071296
64,1,ON,16,DDR4_2400_8x8,TaggedPrefetcher,128,0.060919
256,4,ON,16,DDR4_2400_4x16,AMPMPrefetcher,64,0.032823
256,8,ON,4,DDR4_2400_4x16,AMPMPrefetcher,128,0.032794
512,1,ON,1,DDR3_1600_8x8,BOPPrefetcher,32,0.035400
32,1,ON,8,DDR4_2400_4x16,AMPMPrefetcher,128,0.066500
64,1,ON,1,DDR4_2400_8x8,None,32,0.054133
256,2,OFF,16,DDR4_2400_4x16,None,64,0.033538
64,1,OFF,1,DDR4_2400_8x8,BOPPrefetcher,128,0.139362
64,1,ON,16,DDR3_2133_8x8,SignaturePathPrefetcher,32,0.044949
256,4,OFF,8,DDR4_2400_4x16,BOPPrefetcher,64,0.033119
256,2,ON,4,DDR3_2133_8x8,AMPMPrefetcher,64,0.035410
512,4,OFF,2,DDR4_2400_8x8,TaggedPrefetcher,128,0.031939
64,1,OFF,1,DDR4_2400_16x4,AMPMPrefetcher,32,0.141117
128,8,OFF,16,DDR4_2400_8x8,None,128,0.109897
128,1,ON,16,DDR4_2400_8x8,TaggedPrefetcher,128,0.051158
32,8,OFF,1,DDR3_1600_8x8,BOPPrefetcher,64,0.150625
512,2,OFF,16,DDR4_2400_4x16,TaggedPrefetcher,64,0.032805
64,8,OFF,4,DDR3_2133_8x8,None,128,0.153071
512,2,ON,1,DDR4_2400_16x4,AMPMPrefetcher,128,0.032743
32,1,OFF,1,DDR3_1600_8x8,None,32,0.156919
64,8,ON,8,DDR4_2400_8x8,None,32,0.058120
512,1,OFF,4,DDR4_2400_4x16,TaggedPrefetcher,64,0.032421
512,8,OFF,2,DDR3_1600_8x8,None,64,0.031623
64,4,ON,2,DDR4_2400_8x8,AMPMPrefetcher,32,0.058480
256,2,OFF,2,DDR3_2133_8x8,None,32,0.046358
64,2,OFF,1,DDR4_2400_16x4,BOPPrefetcher,64,0.142981
32,1,ON,2,DDR3_1600_8x8,None,128,0.060899
256,4,ON,4,DDR3_2133_8x8,TaggedPrefetcher,32,0.032701
512,4,ON,2,DDR4_2400_4x16,AMPMPrefetcher,32,0.032474
32,16,OFF,1,DDR4_2400_16x4,TaggedPrefetcher,64,0.149938
512,4,ON,8,DDR3_2133_8x8,SignaturePathPrefetcher,128,0.032861
256,16,ON,4,DDR4_2400_4x16,None,128,0.032796
512,2,ON,2,DDR4_2400_4x16,TaggedPrefetcher,64,0.032715
32,4,ON,2,DDR3_2133_8x8,None,32,0.057877
64,1,ON,16,DDR4_2400_8x8,None,32,0.055351
256,8,OFF,4,DDR3_2133_8x8,SignaturePathPrefetcher,128,0.031764
256,1,ON,1,DDR4_2400_16x4,AMPMPrefetcher,32,0.039279
32,1,ON,16,DDR3_1600_8x8,TaggedPrefetcher,32,0.060777
32,2,ON,4,DDR4_2400_4x16,BOPPrefetcher,128,0.057281
64,1,ON,8,DDR3_2133_8x8,SignaturePathPrefetcher,64,0.043534
64,4,OFF,8,DDR4_2400_16x4,TaggedPrefetcher,64,0.150943
64,4,ON,8,DDR3_1600_8x8,SignaturePathPrefetcher,64,0.045090
64,8,OFF,1,DDR4_2400_16x4,BOPPrefetcher,128,0.155854
32,4,ON,8,DDR3_2133_8x8,BOPPrefetcher,32,0.058005
32,16,ON,8,DDR3_1600_8x8,SignaturePathPrefetcher,128,0.045720
64,4,ON,2,DDR4_2400_8x8,BOPPrefetcher,64,0.058026
32,16,OFF,16,DDR3_2133_8x8,BOPPrefetcher,64,0.147135
512,8,OFF,2,DDR3_1600_8x8,SignaturePathPrefetcher,32,0.031831
32,8,OFF,2,DDR4_2400_16x4,None,64,0.150705
32,8,OFF,4,DDR4_2400_8x8,AMPMPrefetcher,64,0.155360
512,1,ON,16,DDR4_2400_8x8,BOPPrefetcher,128,0.035188
256,8,ON,2,DDR3_2133_8x8,None,32,0.032414
64,1,OFF,4,DDR4_2400_4x16,None,64,0.136677
128,16,ON,8,DDR3_2133_8x8,AMPMPrefetcher,128,0.047268
256,4,ON,1,DDR4_2400_16x4,AMPMPrefetcher,128,0.037440
128,8,ON,1,DDR4_2400_4x16,BOPPrefetcher,64,0.047695
64,1,ON,1,DDR4_2400_16x4,SignaturePathPrefetcher,32,0.045198
64,4,ON,8,DDR3_2133_8x8,None,128,0.058218
512,1,OFF,8,DDR4_2400_8x8,None,64,0.041051
32,4,ON,1,DDR4_2400_4x16,None,32,0.057606
256,2,ON,8,DDR4_2400_4x16,TaggedPrefetcher,128,0.033089
512,8,OFF,4,DDR4_2400_4x16,AMPMPrefetcher,64,0.031664
256,2,ON,2,DDR4_2400_4x16,None,64,0.037615
128,4,ON,16,DDR3_1600_8x8,BOPPrefetcher,128,0.047035
128,8,OFF,8,DDR3_1600_8x8,SignaturePathPrefetcher,32,0.077848
256,8,OFF,1,DDR4_2400_4x16,AMPMPrefetcher,32,0.032507
32,8,OFF,2,DDR4_2400_4x16,BOPPrefetcher,32,0.153579
512,8,ON,2,DDR3_1600_8x8,AMPMPrefetcher,32,0.032491
128,1,ON,1,DDR4_2400_4x16,SignaturePathPrefetcher,64,0.039937
128,2,OFF,1,DDR4_2400_16x4,BOPPrefetcher,32,0.099621
512,16,ON,16,DDR3_1600_8x8,SignaturePathPrefetcher,64,0.032820
64,16,ON,4,DDR3_2133_8x8,TaggedPrefetcher,64,0.060219
128,16,OFF,1,DDR4_2400_16x4,AMPMPrefetcher,32,0.098695
32,16,ON,2,DDR4_2400_16x4,AMPMPrefetcher,32,0.059137
256,16,ON,4,DDR4_2400_16x4,None,64,0.032777
32,4,ON,1,DDR3_2133_8x8,None,64,0.057906
512,4,ON,8,DDR4_2400_4x16,AMPMPrefetcher,32,0.032642
512,2,ON,8,DDR3_2133_8x8,SignaturePathPrefetcher,32,0.032373
32,4,OFF,1,DDR4_2400_16x4,None,32,0.152202
32,1,ON,4,DDR3_2133_8x8,BOPPrefetcher,32,0.059485
64,1,OFF,8,DDR4_2400_8x8,SignaturePathPrefetcher,128,0.109769
256,16,OFF,16,DDR4_2400_8x8,TaggedPrefetcher,128,0.031864
512,4,ON,8,DDR4_2400_16x4,AMPMPrefetcher,32,0.032645
128,16,ON,4,DDR3_1600_8x8,BOPPrefetcher,64,0.047458
32,8,OFF,16,DDR4_2400_16x4,SignaturePathPrefetcher,128,0.116108
64,16,ON,16,DDR3_1600_8x8,AMPMPrefetcher,128,0.063363
512,2,OFF,8,DDR4_2400_4x16,AMPMPrefetcher,32,0.044600
512,1,ON,4,DDR3_1600_8x8,TaggedPrefetcher,128,0.034888
512,8,ON,16,DDR3_2133_8x8,BOPPrefetcher,128,0.032845
128,2,OFF,2,DDR4_2400_16x4,AMPMPrefetcher,128,0.109194
512,2,OFF,2,DDR3_1600_8x8,SignaturePathPrefetcher,64,0.039354
512,8,OFF,4,DDR4_2400_4x16,SignaturePathPrefetcher,128,0.031838
128,2,ON,16,DDR4_2400_8x8,AMPMPrefetcher,64,0.043783
512,1,ON,2,DDR4_2400_16x4,TaggedPrefetcher,32,0.034165
128,8,OFF,2,DDR4_2400_8x8,SignaturePathPrefetcher,64,0.060234
128,8,ON,16,DDR4_2400_4x16,SignaturePathPrefetcher,32,0.037984
512,16,OFF,4,DDR3_1600_8x8,TaggedPrefetcher,64,0.031698
128,1,OFF,8,DDR4_2400_16x4,BOPPrefetcher,64,0.121083
128,2,OFF,2,DDR4_2400_16x4,SignaturePathPrefetcher,128,0.051029
64,2,OFF,4,DDR4_2400_16x4,AMPMPrefetcher,128,0.169803
32,1,ON,8,DDR4_2400_4x16,BOPPrefetcher,64,0.060984
64,2,OFF,2,DDR4_2400_16x4,None,32,0.151642
512,8,OFF,4,DDR4_2400_16x4,SignaturePathPrefetcher,128,0.031889
512,4,ON,1,DDR3_1600_8x8,BOPPrefetcher,128,0.032779
256,2,ON,2,DDR3_2133_8x8,AMPMPrefetcher,128,0.033064
64,4,ON,1,DDR4_2400_4x16,None,32,0.057715
256,2,OFF,1,DDR3_2133_8x8,AMPMPrefetcher,64,0.045441
256,8,ON,2,DDR3_2133_8x8,TaggedPrefetcher,32,0.032445
128,1,ON,1,DDR4_2400_4x16,SignaturePathPrefetcher,128,0.040942
32,1,ON,8,DDR4_2400_8x8,SignaturePathPrefetcher,64,0.048901
128,16,OFF,2,DDR3_1600_8x8,AMPMPrefetcher,128,0.108036
256,8,ON,16,DDR3_1600_8x8,SignaturePathPrefetcher,64,0.032835
64,8,OFF,16,DDR3_2133_8x8,BOPPrefetcher,64,0.145150
64,16,ON,8,DDR4_2400_8x8,TaggedPrefetcher,64,0.060264
512,1,ON,16,DDR4_2400_4x16,None,32,0.036004
32,4,OFF,2,DDR4_2400_8x8,SignaturePathPrefetcher,32,0.118725
32,16,ON,1,DDR4_2400_8x8,AMPMPrefetcher,64,0.060274
32,8,ON,4,DDR4_2400_4x16,None,64,0.058049
256,2,OFF,8,DDR4_2400_4x16,TaggedPrefetcher,32,0.068897
256,2,ON,4,DDR4_2400_8x8,BOPPrefetcher,32,0.032734
32,1,OFF,16,DDR4_2400_8x8,BOPPrefetcher,32,0.156411
32,16,OFF,2,DDR4_2400_16x4,SignaturePathPrefetcher,64,0.103569
512,1,OFF,1,DDR4_2400_8x8,SignaturePathPrefetcher,32,0.032791
64,1,OFF,16,DDR3_1600_8x8,BOPPrefetcher,32,0.152154
512,16,OFF,2,DDR4_2400_8x8,AMPMPrefetcher,32,0.031707
32,16,ON,1,DDR4_2400_16x4,TaggedPrefetcher,32,0.058895
64,2,ON,8,DDR4_2400_8x8,TaggedPrefetcher,32,0.057638
512,4,OFF,8,DDR3_1600_8x8,BOPPrefetcher,32,0.032748
128,8,OFF,8,DDR3_2133_8x8,TaggedPrefetcher,64,0.102364
512,1,ON,8,DDR3_2133_8x8,AMPMPrefetcher,32,0.036179
512,2,ON,4,DDR3_1600_8x8,SignaturePathPrefetcher,32,0.033669
256,1,OFF,1,DDR4_2400_16x4,BOPPrefetcher,64,0.092462
32,8,OFF,4,DDR4_2400_16x4,SignaturePathPrefetcher,64,0.108895
512,1,OFF,2,DDR4_2400_4x16,AMPMPrefetcher,64,0.041339
32,4,ON,2,DDR3_2133_8x8,AMPMPrefetcher,32,0.059235
64,2,ON,4,DDR3_2133_8x8,AMPMPrefetcher,32,0.056375
64,8,ON,1,DDR4_2400_8x8,BOPPrefetcher,64,0.058019
512,1,OFF,4,DDR3_1600_8x8,TaggedPrefetcher,128,0.042124
512,1,OFF,1,DDR4_2400_16x4,BOPPrefetcher,64,0.047582
32,4,OFF,1,DDR3_2133_8x8,AMPMPrefetcher,32,0.152176
512,2,ON,1,DDR4_2400_16x4,SignaturePathPrefetcher,64,0.032607
128,1,ON,16,DDR3_1600_8x8,SignaturePathPrefetcher,32,0.039460
32,4,OFF,4,DDR4_2400_16x4,TaggedPrefetcher,32,0.149955
512,2,ON,16,DDR4_2400_16x4,AMPMPrefetcher,32,0.032771
128,2,OFF,4,DDR3_2133_8x8,SignaturePathPrefetcher,64,0.068535
32,16,ON,8,DDR4_2400_4x16,SignaturePathPrefetcher,128,0.046879
32,2,OFF,4,DDR3_2133_8x8,BOPPrefetcher,128,0.151307
64,4,ON,16,DDR4_2400_8x8,BOPPrefetcher,64,0.058120
256,8,ON,16,DDR4_2400_8x8,None,32,0.032848
512,1,OFF,16,DDR3_1600_8x8,None,128,0.049616
128,4,OFF,2,DDR3_2133_8x8,AMPMPrefetcher,128,0.092482
256,4,OFF,4,DDR4_2400_4x16,TaggedPrefetcher,64,0.031824
512,8,ON,4,DDR3_1600_8x8,SignaturePathPrefetcher,32,0.032427
128,8,OFF,4,DDR3_1600_8x8,BOPPrefetcher,64,0.076339
64,4,OFF,16,DDR3_2133_8x8,SignaturePathPrefetcher,128,0.112734
256,4,OFF,8,DDR3_1600_8x8,TaggedPrefetcher,128,0.032900
128,8,ON,1,DDR4_2400_4x16,None,32,0.048986
32,2,OFF,4,DDR3_1600_8x8,AMPMPrefetcher,32,0.161866
64,2,OFF,1,DDR4_2400_4x16,AMPMPrefetcher,128,0.175726
256,4,OFF,8,DDR4_2400_8x8,SignaturePathPrefetcher,32,0.033644
256,1,ON,4,DDR3_1600_8x8,AMPMPrefetcher,128,0.038599
512,8,OFF,8,DDR3_2133_8x8,None,32,0.032455
32,2,OFF,4,DDR4_2400_4x16,BOPPrefetcher,64,0.151937
32,4,ON,2,DDR3_1600_8x8,SignaturePathPrefetcher,128,0.046140
256,4,ON,4,DDR4_2400_4x16,TaggedPrefetcher,64,0.032888
128,8,OFF,16,DDR4_2400_4x16,TaggedPrefetcher,128,0.118858
32,2,ON,8,DDR3_2133_8x8,None,64,0.058397
512,8,ON,16,DDR4_2400_8x8,AMPMPrefetcher,128,0.032854
64,4,OFF,2,DDR4_2400_8x8,AMPMPrefetcher,32,0.153079
512,4,ON,4,DDR4_2400_8x8,SignaturePathPrefetcher,32,0.032145
128,16,ON,8,DDR4_2400_8x8,SignaturePathPrefetcher,32,0.037854
64,8,ON,16,DDR3_2133_8x8,TaggedPrefetcher,64,0.060285
512,8,ON,16,DDR4_2400_4x16,BOPPrefetcher,128,0.032844
512,16,ON,1,DDR4_2400_16x4,AMPMPrefetcher,64,0.032530
32,1,OFF,8,DDR4_2400_4x16,BOPPrefetcher,64,0.156944
256,16,OFF,1,DDR3_1600_8x8,AMPMPrefetcher,128,0.031739
128,1,OFF,4,DDR3_2133_8x8,AMPMPrefetcher,64,0.103651
64,16,ON,1,DDR4_2400_8x8,None,32,0.057549
128,8,ON,1,DDR3_2133_8x8,None,128,0.048355
64,16,ON,16,DDR3_1600_8x8,None,32,0.058189
128,1,OFF,16,DDR3_1600_8x8,SignaturePathPrefetcher,64,0.073375
32,4,OFF,8,DDR3_1600_8x8,SignaturePathPrefetcher,32,0.104321
128,16,ON,16,DDR3_1600_8x8,SignaturePathPrefetcher,32,0.040129
128,1,ON,8,DDR4_2400_4x16,None,128,0.046157
256,1,OFF,16,DDR4_2400_4x16,AMPMPrefetcher,32,0.096324
64,8,OFF,4,DDR4_2400_4x16,SignaturePathPrefetcher,128,0.123611
128,8,ON,4,DDR3_2133_8x8,BOPPrefetcher,32,0.048697
64,4,ON,8,DDR3_1600_8x8,None,128,0.058211
512,1,OFF,16,DDR3_2133_8x8,None,64,0.032536
512,8,OFF,16,DDR4_2400_16x4,SignaturePathPrefetcher,128,0.031889
128,1,ON,4,DDR3_1600_8x8,SignaturePathPrefetcher,128,0.042174
32,8,ON,2,DDR4_2400_8x8,SignaturePathPrefetcher,128,0.045793
512,4,ON,16,DDR4_2400_4x16,BOPPrefetcher,64,0.032881
256,8,OFF,2,DDR4_2400_8x8,TaggedPrefetcher,128,0.031811
128,8,OFF,8,DDR4_2400_4x16,BOPPrefetcher,128,0.079908
64,2,OFF,4,DDR3_1600_8x8,SignaturePathPrefetcher,32,0.106293
128,16,ON,1,DDR4_2400_16x4,SignaturePathPrefetcher,128,0.040369
128,2,OFF,16,DDR4_2400_8x8,SignaturePathPrefetcher,64,0.068263
32,2,ON,2,DDR4_2400_16x4,AMPMPrefetcher,32,0.059386
64,2,OFF,8,DDR4_2400_4x16,AMPMPrefetcher,32,0.150922
64,1,ON,16,DDR4_2400_16x4,TaggedPrefetcher,128,0.060922
32,2,OFF,16,DDR4_2400_16x4,AMPMPrefetcher,64,0.157629
512,8,ON,16,DDR4_2400_16x4,BOPPrefetcher,32,0.032797
128,16,ON,2,DDR4_2400_4x16,None,32,0.046775
256,8,OFF,2,DDR3_1600_8x8,SignaturePathPrefetcher,64,0.031705
32,8,ON,4,DDR4_2400_16x4,AMPMPrefetcher,64,0.060051
128,2,ON,8,DDR4_2400_8x8,TaggedPrefetcher,64,0.046968
512,16,OFF,4,DDR3_2133_8x8,None,64,0.031601
64,16,ON,2,DDR3_2133_8x8,SignaturePathPrefetcher,64,0.044047
64,16,OFF,8,DDR4_2400_16x4,SignaturePathPrefetcher,32,0.107756
64,8,ON,16,DDR4_2400_16x4,None,128,0.058222
128,16,ON,4,DDR4_2400_16x4,TaggedPrefetcher,128,0.049615
64,4,OFF,4,DDR4_2400_16x4,TaggedPrefetcher,128,0.171806
128,8,ON,1,DDR3_2133_8x8,TaggedPrefetcher,64,0.048865
32,2,OFF,1,DDR3_2133_8x8,BOPPrefetcher,32,0.148777
512,1,OFF,8,DDR3_2133_8x8,TaggedPrefetcher,32,0.032977
128,4,OFF,2,DDR4_2400_8x8,None,32,0.112970
256,1,OFF,4,DDR4_2400_4x16,TaggedPrefetcher,128,0.080499
32,4,OFF,1,DDR4_2400_4x16,AMPMPrefetcher,64,0.157337
128,2,OFF,2,DDR3_1600_8x8,SignaturePathPrefetcher,128,0.070710
512,2,OFF,1,DDR3_1600_8x8,SignaturePathPrefetcher,64,0.039354
512,4,ON,8,DDR4_2400_8x8,TaggedPrefetcher,128,0.032850
32,16,OFF,16,DDR4_2400_4x16,AMPMPrefetcher,64,0.161619
128,4,ON,8,DDR4_2400_4x16,None,64,0.046022
256,1,OFF,4,DDR4_2400_16x4,TaggedPrefetcher,128,0.096774
256,2,ON,8,DDR4_2400_8x8,TaggedPrefetcher,64,0.038096
32,2,OFF,4,DDR4_2400_4x16,None,32,0.153949
64,16,OFF,4,DDR4_2400_16x4,TaggedPrefetcher,128,0.172250
64,4,ON,4,DDR3_2133_8x8,None,32,0.058015
128,4,ON,16,DDR3_2133_8x8,None,32,0.045827
128,4,OFF,2,DDR4_2400_16x4,None,128,0.103353
32,16,OFF,2,DDR4_2400_4x16,None,128,0.161291
32,2,OFF,4,DDR4_2400_16x4,TaggedPrefetcher,128,0.173076
256,16,OFF,4,DDR4_2400_8x8,BOPPrefetcher,32,0.033727
512,1,ON,2,DDR4_2400_4x16,BOPPrefetcher,32,0.035774
64,4,OFF,8,DDR3_2133_8x8,BOPPrefetcher,32,0.147500
256,16,OFF,1,DDR4_2400_8x8,None,32,0.033727
128,8,OFF,1,DDR3_1600_8x8,TaggedPrefetcher,64,0.076259
256,4,OFF,1,DDR4_2400_16x4,AMPMPrefetcher,64,0.033253
32,1,ON,4,DDR4_2400_8x8,TaggedPrefetcher,32,0.061327
32,8,OFF,2,DDR4_2400_16x4,SignaturePathPrefetcher,32,0.104197
256,16,OFF,16,DDR4_2400_16x4,AMPMPrefetcher,64,0.031703
64,1,OFF,16,DDR4_2400_16x4,SignaturePathPrefetcher,128,0.104245
256,1,ON,1,DDR4_2400_16x4,SignaturePathPrefetcher,128,0.037361
128,4,ON,8,DDR3_1600_8x8,BOPPrefetcher,64,0.045282
128,1,OFF,4,DDR4_2400_16x4,None,128,0.100697
256,8,OFF,2,DDR3_1600_8x8,BOPPrefetcher,32,0.033974
512,4,OFF,2,DDR3_2133_8x8,None,32,0.032680
512,16,OFF,8,DDR3_1600_8x8,TaggedPrefetcher,64,0.031698
64,8,OFF,8,DDR4_2400_4x16,BOPPrefetcher,64,0.151215
256,16,OFF,4,DDR3_1600_8x8,TaggedPrefetcher,32,0.032307
64,4,ON,8,DDR3_2133_8x8,SignaturePathPrefetcher,64,0.043988
256,8,OFF,4,DDR4_2400_8x8,BOPPrefetcher,128,0.031708
32,8,ON,1,DDR4_2400_16x4,None,128,0.058102
128,1,ON,4,DDR4_2400_4x16,None,64,0.047645
256,8,ON,16,DDR3_2133_8x8,TaggedPrefetcher,128,0.032856
128,4,ON,4,DDR4_2400_16x4,TaggedPrefetcher,128,0.044511
128,2,ON,1,DDR4_2400_4x16,TaggedPrefetcher,128,0.047064
512,1,OFF,16,DDR3_2133_8x8,TaggedPrefetcher,128,0.041243
32,1,OFF,16,DDR4_2400_4x16,AMPMPrefetcher,128,0.179665
256,16,OFF,1,DDR4_2400_4x16,AMPMPrefetcher,32,0.032480
256,8,OFF,2,DDR3_1600_8x8,BOPPrefetcher,64,0.032323
256,16,OFF,1,DDR4_2400_4x16,TaggedPrefetcher,32,0.032403
256,1,ON,16,DDR3_2133_8x8,None,64,0.036560
256,4,ON,2,DDR4_2400_16x4,AMPMPrefetcher,32,0.032831
32,2,OFF,8,DDR4_2400_4x16,TaggedPrefetcher,64,0.152524
256,8,OFF,4,DDR4_2400_4x16,BOPPrefetcher,64,0.032291
32,1,OFF,16,DDR3_2133_8x8,AMPMPrefetcher,32,0.158846
256,4,OFF,16,DDR4_2400_4x16,BOPPrefetcher,128,0.032567
64,8,OFF,2,DDR4_2400_4x16,TaggedPrefetcher,128,0.173143
64,2,ON,4,DDR4_2400_8x8,None,64,0.055910
128,2,ON,2,DDR4_2400_4x16,BOPPrefetcher,64,0.045518
64,1,OFF,2,DDR4_2400_8x8,TaggedPrefetcher,128,0.163352
512,16,ON,8,DDR4_2400_16x4,SignaturePathPrefetcher,64,0.032814
32,16,OFF,4,DDR4_2400_8x8,AMPMPrefetcher,128,0.169145
64,8,OFF,8,DDR3_2133_8x8,SignaturePathPrefetcher,64,0.103531
128,2,OFF,1,DDR4_2400_16x4,AMPMPrefetcher,128,0.109194
128,8,OFF,16,DDR4_2400_16x4,SignaturePathPrefetcher,128,0.066970
256,8,OFF,4,DDR3_1600_8x8,SignaturePathPrefetcher,64,0.031705
256,1,OFF,16,DDR4_2400_8x8,TaggedPrefetcher,64,0.092217
128,2,OFF,16,DDR4_2400_16x4,BOPPrefetcher,64,0.094282
128,8,ON,1,DDR3_2133_8x8,AMPMPrefetcher,128,0.048488
32,1,ON,4,DDR3_2133_8x8,SignaturePathPrefetcher,128,0.050366
128,4,OFF,1,DDR4_2400_8x8,BOPPrefetcher,128,0.114806
32,1,OFF,1,DDR3_1600_8x8,TaggedPrefetcher,64,0.156504
256,8,OFF,16,DDR4_2400_16x4,None,64,0.032227
32,16,OFF,8,DDR4_2400_8x8,None,32,0.150957
128,16,ON,16,DDR3_1600_8x8,AMPMPrefetcher,128,0.047475
512,8,OFF,4,DDR4_2400_8x8,None,32,0.032458
64,2,ON,1,DDR4_2400_16x4,BOPPrefetcher,128,0.054576
128,8,ON,2,DDR4_2400_4x16,TaggedPrefetcher,64,0.049110
512,1,ON,4,DDR4_2400_8x8,None,64,0.037542
32,4,OFF,16,DDR4_2400_4x16,SignaturePathPrefetcher,64,0.106796
32,2,OFF,16,DDR3_1600_8x8,BOPPrefetcher,128,0.157580
128,4,ON,2,DDR4_2400_8x8,TaggedPrefetcher,128,0.043084
512,2,ON,2,DDR3_1600_8x8,None,128,0.032772
64,8,OFF,1,DDR3_2133_8x8,None,64,0.146652
64,2,OFF,16,DDR4_2400_4x16,AMPMPrefetcher,128,0.175726
64,2,ON,2,DDR3_2133_8x8,AMPMPrefetcher,32,0.058672
64,16,OFF,4,DDR4_2400_4x16,None,32,0.153652
512,2,ON,1,DDR3_1600_8x8,BOPPrefetcher,128,0.032711
32,4,ON,8,DDR3_2133_8x8,None,128,0.058182
128,8,OFF,8,DDR4_2400_16x4,AMPMPrefetcher,32,0.098008
512,1,ON,8,DDR3_2133_8x8,AMPMPrefetcher,128,0.038388
256,2,OFF,1,DDR4_2400_16x4,BOPPrefetcher,128,0.068387
32,8,ON,2,DDR3_2133_8x8,AMPMPrefetcher,64,0.059882
32,8,OFF,2,DDR3_1600_8x8,TaggedPrefetcher,128,0.171407
512,4,OFF,8,DDR4_2400_8x8,BOPPrefetcher,128,0.031774
256,4,OFF,4,DDR4_2400_16x4,TaggedPrefetcher,64,0.051552
32,16,ON,8,DDR4_2400_16x4,None,64,0.058184
32,16,ON,2,DDR3_1600_8x8,AMPMPrefetcher,128,0.063557
512,16,ON,2,DDR4_2400_8x8,TaggedPrefetcher,32,0.032394
512,4,OFF,8,DDR4_2400_8x8,BOPPrefetcher,32,0.032680
256,4,ON,1,DDR3_2133_8x8,SignaturePathPrefetcher,32,0.032323
512,2,ON,4,DDR3_1600_8x8,AMPMPrefetcher,64,0.032763
256,16,OFF,16,DDR4_2400_4x16,TaggedPrefetcher,32,0.032403
64,1,OFF,16,DDR3_1600_8x8,None,128,0.139154
32,8,ON,2,DDR3_1600_8x8,AMPMPrefetcher,32,0.059138
64,8,OFF,1,DDR3_2133_8x8,None,128,0.153071
32,4,OFF,4,DDR4_2400_4x16,AMPMPrefetcher,64,0.157337
64,4,ON,1,DDR3_2133_8x8,None,32,0.057754
128,16,OFF,4,DDR3_1600_8x8,BOPPrefetcher,64,0.103425
64,4,ON,16,DDR4_2400_4x16,AMPMPrefetcher,32,0.058702
128,16,ON,16,DDR3_2133_8x8,TaggedPrefetcher,128,0.049202
